ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
07/12/2022,2,,100,41.0310452,4,4,7626719VL4472N0001JM,2813801001,1,34195513,75,1,115000,3,28737,Calle,,True,7626719VL4472N,La Serna del Monte,True,-3.6251068,,13,162,Madrid,4,,3,0.053280491683749,8547,https://www.idealista.com/99851401,,99851401,316,6957,128,28138,90,19/10/2023,1900,1,2,,V,de las Huertas,128,19/10/2023,False,https://www.idealista.com/data/app/cid/SWoxM29MSlE2SFFCZnRGMjdlWi9SZz09,898.44,12,0-EU-ES-28-01-006-138
02/08/2023,2,,0,41.0134134,4,4,,2811801001,1,36299353,0,1,273000,3,28190,Calle,,True,,Puebla de la Sierra,True,-3.4469884,,8,294,Madrid,4,,5,0.57114247488499,8653,https://www.idealista.com/102210776,,102210776,130,4667,160,28118,89,11/12/2023,,1,3,,,de la Casa Caída,,11/12/2023,False,https://www.idealista.com/data/app/cid/cUFyeStueVludFlGMFhTdW5KNFFGUT09,1706.25,630,0-EU-ES-28-01-006-118
02/08/2023,2,,0,41.0134134,4,4,,2811801001,1,36300274,0,1,273000,3,28190,Calle,,False,,Puebla de la Sierra,True,-3.4469884,,,0,Madrid,4,,0,0.57114247488499,8653,https://www.idealista.com/102211731,,102211731,130,,160,28118,89,11/12/2023,,1,3,,,de la Casa Caída,,11/12/2023,False,https://www.idealista.com/data/app/cid/MFdTN0swS0YrRzZKcTZmd1lTbUh3Zz09,1706.25,630,0-EU-ES-28-01-006-118
03/06/2014,2,,83,41.0092601,3,2,2606452VL6420N0001DH,2811801001,1,20876905,100,1,275000,3,28190,Calle,,False,2606452VL6420N,Puebla de la Sierra,True,-3.4445975,,58,636,Madrid,4,,23,0.57114247488499,9091,https://www.idealista.com/28176938,,28176938,3347,26352,180,28118,89,02/08/2023,2008,1,2,,V,los Lomos,146,02/08/2023,False,https://www.idealista.com/data/app/cid/eVBTc2J5eEpqMTB5c3ZsTEFoOURqZz09,1527.78,1,0-EU-ES-28-01-006-118
23/05/2021,2,,0,41.1341027,3,3,,2814301001,2,28837132,0,1,165000,3,28756,Desconocida,,,,Somosierra,,-3.5809103,,103,1217,Madrid,4,,19,0.20201528846625,9285,https://www.idealista.com/94168500,,94168500,897,32418,110,28143,77,07/11/2023,,1,2,,,REAL,,07/11/2023,,https://www.idealista.com/data/app/cid/QnlvRTZxeURVVmxNUTluaXN6OHlwUT09,1500,,0-EU-ES-28-01-006-143
22/09/2022,2,,100,40.9752834,4,4,6363509VL5366S0001DP,2802001001,1,33335622,75,1,330000,3,28194,Calle,,True,6363509VL5366S,Berzosa del Lozoya,True,-3.5196997,,56,1052,Madrid,4,,20,0.14166074994751,9384,https://www.idealista.com/98912853,,98912853,365,17877,220,28020,184,22/09/2023,2003,1,3,,V,BALCON,240,22/09/2023,,https://www.idealista.com/data/app/cid/eFFVOVdYNUdaaHFteDNNSy9vNGJpQT09,1500,12,0-EU-ES-28-01-006-020
02/08/2023,2,,100,40.9742684,4,4,,2802001001,2,36300532,75,1,280000,3,28194,Desconocida,,True,,Berzosa del Lozoya,True,-3.52152,,2,81,Madrid,4,,1,0.14166074994751,9386,https://www.idealista.com/102212003,,102212003,95,1878,210,28020,184,05/11/2023,2003,1,3,,V,balcon,190,05/11/2023,,https://www.idealista.com/data/app/cid/NTNHWTZOeDBJSk91TXpOMVg4Tks1UT09,1333.33,,0-EU-ES-28-01-006-020
16/11/2022,2,,100,41.0392437,4,3,,2802401001,1,33940870,100,1,230000,3,28737,Calle,,True,6035607VL4463N,Braojos,False,-3.6432726,,22,135,Madrid,4,,1,0.24714208640375,9730,https://www.idealista.com/99573423,,99573423,386,3619,162,28024,201,08/12/2023,1980,1,2,,,de Cantarranas,,08/12/2023,False,https://www.idealista.com/data/app/cid/VGh0SzltN3FldUhjRHFyVHJJOU50Zz09,1419.75,2,0-EU-ES-28-01-006-024
18/12/2023,2,,100,41.0182682,3,5,,2806401001,1,37452948,100,1,298000,3,28737,Desconocida,,True,6212001VL4461S,Gascones,True,-3.6417313,,0,2,Madrid,3,,0,0.19491840356625,10398,https://www.idealista.com/103471176,,103471176,46,675,190,28064,179,,1988,1,2,,,Carretera,,28/01/2024,False,https://www.idealista.com/data/app/cid/eXFBaDlCOE5YSmdIaDlDTHkzQi9uQT09,1568.42,4,0-EU-ES-28-01-006-064
08/12/2022,2,,0,40.999008,4,5,,2802701001,3,34205618,0,1,194000,3,28730,,,,,Buitrago del Lozoya,False,-3.6382676,,135,1314,Madrid,3,,14,0.26207812837376,11284,https://www.idealista.com/99862430,,99862430,420,25030,220,28027,1911,,,1,2,,,,,01/02/2024,False,https://www.idealista.com/data/app/cid/L1RiUDNDQW1ZcmpVTUJKa0gxWm1YQT09,881.82,,0-EU-ES-28-01-006-027
